satellite,time,x_km,y_km,z_km
USA 115 (MILSTAR-1 2),2025-06-30 07:15:33,-2234.968723708067,-40901.5641751896,-10039.425233800423
USA 115 (MILSTAR-1 2),2025-06-30 07:25:33,-392.3991375307543,-40945.09274540214,-10102.723563423588
USA 115 (MILSTAR-1 2),2025-06-30 07:35:33,1450.920878090961,-40910.314117845635,-10146.6994595421
USA 115 (MILSTAR-1 2),2025-06-30 07:45:33,3291.465978088681,-40797.294474277434,-10171.26873866007
POLAR,2025-06-29 07:55:33,-28182.823247538872,-37022.99841246969,9278.839677062891
POLAR,2025-06-29 08:05:33,-28306.481739113624,-37555.346593478054,10566.738212156188
POLAR,2025-06-29 08:15:33,-28393.860994335537,-38039.56067099102,11841.097309471577
POLAR,2025-06-29 08:25:33,-28446.43718141759,-38477.14761321955,13100.944878643315
POLAR,2025-06-29 08:35:33,-28465.579304467097,-38869.5099020513,14345.395931228571
POLAR,2025-06-29 08:45:33,-28452.559712693903,-39217.95445712609,15573.639581335794
POLAR,2025-06-29 08:55:33,-28408.563376735914,-39523.70063673663,16784.927988297226
POLAR,2025-06-29 09:05:33,-28334.69610107365,-39787.887419696985,17978.566900036807
POLAR,2025-06-29 09:15:33,-28231.991816005262,-40011.57986095615,19153.907521209418
POLAR,2025-06-29 09:25:33,-28101.419071538916,-40195.77490303292,20310.339481801293
POLAR,2025-06-29 09:35:33,-27943.886837537262,-40341.40661588482,21447.2847228256
POLAR,2025-06-29 09:45:33,-27760.249699531065,-40449.35092918981,22564.192148388825
POLAR,2025-06-29 09:55:33,-27551.312526976835,-40520.42991343414,23660.532919563077
POLAR,2025-06-29 10:05:33,-27317.834680065596,-40555.4156595244,24735.796286549983
POLAR,2025-06-29 10:15:33,-27060.53381221699,-40555.03380075736,25789.48587263183
POLAR,2025-06-29 10:25:33,-26780.089317846643,-40519.96671580418,26821.116337235988
POLAR,2025-06-29 10:35:33,-26477.145468501556,-40450.85644696757,27830.210356459727
POLAR,2025-06-29 10:45:33,-26152.31427497238,-40348.30736391925,28816.29586923885
POLAR,2025-06-29 10:55:33,-25806.17810856853,-40212.88859988772,29778.903543545544
POLAR,2025-06-29 11:05:33,-25439.292110539758,-40045.136284145854,30717.564424605036
POLAR,2025-06-29 11:15:33,-25052.186415463966,-39845.55559220694,31631.80773105489
POLAR,2025-06-29 11:25:33,-24645.368211616267,-39614.62263280929,32521.158769490114
POLAR,2025-06-29 11:35:33,-24219.323658811314,-39352.786188952035,33385.136941059754
POLAR,2025-06-29 11:45:33,-23774.519682371487,-39060.469328490224,34223.25381643834
POLAR,2025-06-29 11:55:33,-23311.40566002872,-38738.070898492064,35035.011257613216
POLAR,2025-06-29 12:05:33,-22830.415017369596,-38385.966916255944,35819.899566564396
POLAR,2025-06-29 12:15:33,-22331.966746137274,-38004.511868996975,36577.39564214333
POLAR,2025-06-29 12:25:33,-21816.466858945747,-37594.03993332452,37306.961127317925
POLAR,2025-06-29 12:35:33,-21284.309793262437,-37154.8661250149,38008.04052948048
POLAR,2025-06-29 12:45:33,-20735.87977706103,-36687.287389108475,38680.059296734435
POLAR,2025-06-29 12:55:33,-20171.552168316186,-36191.58364003321,39322.421833005385
POLAR,2025-06-29 13:05:33,-19591.694780458387,-35668.018761307496,39934.50943446266
POLAR,2025-06-29 13:15:33,-18996.66920609727,-35116.84157436743,40515.678129093496
POLAR,2025-06-29 13:25:33,-18386.832151647042,-34538.28678628499,41065.25640033236
POLAR,2025-06-29 13:35:33,-17762.536796196357,-33932.57592646313,41582.54277439941
POLAR,2025-06-29 13:45:33,-17124.13418871449,-33299.91828305169,42066.80324942038
POLAR,2025-06-29 13:55:33,-16471.974698961327,-32640.511850590483,42517.268542453814
POLAR,2025-06-29 14:05:33,-15806.4095388703,-31954.544301539827,42933.131128199486
POLAR,2025-06-29 14:15:33,-15127.792373063672,-31242.193995777303,43313.54204035316
POLAR,2025-06-29 14:25:33,-14436.481039430699,-30503.6310438914,43657.607403271024
POLAR,2025-06-29 14:35:33,-13732.839403805221,-29739.0184426854,43964.38465754174
POLAR,2025-06-29 14:45:33,-13017.23937554331,-28948.513303480555,44232.878438781125
POLAR,2025-06-29 14:55:33,-12290.063116042304,-28132.268198266356,44462.03606306844
POLAR,2025-06-29 15:05:33,-11551.705476535377,-27290.432652345804,44650.74256648609
POLAR,2025-06-29 15:15:33,-10802.576708252873,-26423.154817985538,44797.815238531184
POLAR,2025-06-29 15:25:33,-10043.105495608621,-25530.583370211916,44901.997580454474
POLAR,2025-06-29 15:35:33,-9273.74237254271,-24612.869674317706,44961.95260924994
POLAR,2025-06-29 15:45:33,-8494.963593693983,-23670.170285168777,44976.255415866995
POLAR,2025-06-29 15:55:33,-7707.275546491417,-22702.649851504622,44943.384871901566
POLAR,2025-06-29 16:05:33,-6911.219807845943,-21710.484515020966,44861.71436212905
POLAR,2025-06-29 16:15:33,-6107.378971301156,-20693.865914866295,44729.501400301284
POLAR,2025-06-29 16:25:33,-5296.383397965935,-19653.005934737488,44544.875962065926
POLAR,2025-06-29 16:35:33,-4478.9190792477475,-18588.142363585972,44305.827341029966
POLAR,2025-06-29 16:45:33,-3655.736843104497,-17499.54568438773,44010.189301121645
POLAR,2025-06-29 16:55:33,-2827.663191136183,-16387.527261490683,43655.6232596712
POLAR,2025-06-29 17:05:33,-1995.61312482162,-15252.449269905143,43239.59919013889
POLAR,2025-06-29 17:15:33,-1160.6054105438423,-14094.736805155297,42759.373880290426
POLAR,2025-06-29 17:25:33,-323.780851236478,-12914.892737771212,42211.9661201528
POLAR,2025-06-29 17:35:33,513.5757135389226,-11713.516042928233,41594.12832399612
POLAR,2025-06-29 17:45:33,1350.0087552532418,-10491.324558177967,40902.31401253402
POLAR,2025-06-29 17:55:33,2183.8595608250093,-9249.18342230402,40132.64049825453
POLAR,2025-06-29 18:05:33,3013.2263480991746,-7988.140854856236,39280.84603345122
POLAR,2025-06-29 18:15:33,3835.9149697335292,-6709.473495187997,38342.240611100206
POLAR,2025-06-29 18:25:33,4649.377540874002,-5414.744290145159,37311.64957453414
POLAR,2025-06-29 18:35:33,5450.635452359433,-4105.876995640559,36183.34923897794
POLAR,2025-06-29 18:45:33,6236.182037907001,-2785.2528696307213,34950.99393547916
POLAR,2025-06-29 18:55:33,7001.8585252356015,-1455.837278430287,33607.53440174563
POLAR,2025-06-29 19:05:33,7742.694646499394,-121.34700076322689,32145.128528220142
POLAR,2025-06-29 19:15:33,8452.702185653865,1213.5265879701078,30555.04759859117
POLAR,2025-06-29 19:25:33,9124.605518602522,2542.8169362196186,28827.58520958398
POLAR,2025-06-29 19:35:33,9749.487562933291,3858.8737330799904,26951.98360003689
POLAR,2025-06-29 19:45:33,10316.322346615121,5151.802813574112,24916.40606715277
POLAR,2025-06-29 19:55:33,10811.35707132276,6408.693301121548,22708.009811629483
POLAR,2025-06-29 20:05:33,11217.29932008524,7612.548009555198,20313.220558123903
POLAR,2025-06-29 20:15:33,11512.265977149587,8740.808950808514,17718.395573468744
POLAR,2025-06-29 20:25:33,11668.478510270601,9763.359078668305,14911.212943639857
POLAR,2025-06-29 20:35:33,11650.791372849922,10639.93005793405,11883.379450929539
POLAR,2025-06-29 20:45:33,11415.420850995362,11317.075022951178,8635.626760549398
POLAR,2025-06-29 20:55:33,10909.89532867127,11725.547103664267,5186.346142509272
POLAR,2025-06-29 21:05:33,10076.490453252462,11780.507343573569,1584.968318905043
POLAR,2025-06-29 21:15:33,8862.918464009184,11389.606700146607,-2071.469893125613
POLAR,2025-06-29 21:25:33,7243.322156685448,10475.384919393602,-5627.790594456316
POLAR,2025-06-29 21:35:33,5244.356685961516,9011.278148166548,-8885.167653350938
POLAR,2025-06-29 21:45:33,2956.461705284399,7050.648889973797,-11652.798926435125
POLAR,2025-06-29 21:55:33,511.6536955833793,4718.670473790467,-13811.573999565973
POLAR,2025-06-29 22:05:33,-1959.7768718175296,2167.572934580056,-15340.68169411598
POLAR,2025-06-29 22:15:33,-4360.868388373852,-468.5977095613442,-16294.618514238835
POLAR,2025-06-29 22:25:33,-6634.371312188885,-3093.9199569090592,-16762.122739386807
POLAR,2025-06-29 22:35:33,-8753.917593232203,-5648.944069246273,-16835.550030565686
POLAR,2025-06-29 22:45:33,-10712.460605562555,-8100.938360701742,-16596.37367364822
POLAR,2025-06-29 22:55:33,-12513.445365854644,-10434.315032693014,-16111.270952145156
POLAR,2025-06-29 23:05:33,-14165.314165931946,-12643.690779236427,-15432.998154849152
POLAR,2025-06-29 23:15:33,-15678.43424706026,-14729.446552513842,-14602.767517661907
POLAR,2025-06-29 23:25:33,-17063.49911190684,-16695.050990274718,-13652.71835474995
POLAR,2025-06-29 23:35:33,-18330.75520697236,-18545.497132055614,-12608.017890692732
POLAR,2025-06-29 23:45:33,-19489.669702644926,-20286.40829027888,-11488.514073870378
POLAR,2025-06-29 23:55:33,-20548.82555847682,-21923.53738621899,-10309.993452966655
POLAR,2025-06-30 00:05:33,-21515.928648975867,-23462.495336400923,-9085.126139400107
POLAR,2025-06-30 00:15:33,-22397.86609534153,-24908.611981305105,-7824.173792941869
POLAR,2025-06-30 00:25:33,-23200.78428819216,-26266.873169284318,-6535.521561619187
POLAR,2025-06-30 00:35:33,-23930.170745883333,-27541.901043569153,-5226.0800834089805
POLAR,2025-06-30 00:45:33,-24590.932242215178,-28737.95825011255,-3901.591546594626
POLAR,2025-06-30 00:55:33,-25187.46597616583,-29858.964784444244,-2566.8646166396034
POLAR,2025-06-30 01:05:33,-25723.722781768953,-30908.5209020038,-1225.9562925601645
POLAR,2025-06-30 01:15:33,-26203.262474404353,-31889.93229862832,117.68612366215712
POLAR,2025-06-30 01:25:33,-26629.301930297974,-32806.23541856588,1461.113273972566
POLAR,2025-06-30 01:35:33,-27004.756684905627,-33660.22172729342,2801.7850673186426
POLAR,2025-06-30 01:45:33,-27332.276866328037,-34454.460366311345,4137.49976822579
POLAR,2025-06-30 01:55:33,-27614.27823518228,-35191.31894734735,5466.336871043802
POLAR,2025-06-30 02:05:33,-27852.969025304963,-35872.982438165265,6786.610752469657
POLAR,2025-06-30 02:15:33,-28050.37319414972,-36501.47020144162,8096.8328138662
POLAR,2025-06-30 02:25:33,-28208.350607764438,-37078.65130392871,9395.68035702282
POLAR,2025-06-30 02:35:33,-28328.614608817817,-37606.258238577204,10681.970836132794
POLAR,2025-06-30 02:45:33,-28412.747348632285,-38085.8992093956,11954.640429341722
POLAR,2025-06-30 02:55:33,-28462.21320596476,-38519.069125666385,13212.726101520875
POLAR,2025-06-30 03:05:33,-28478.370565520745,-38907.15944361432,14455.35050451829
POLAR,2025-06-30 03:15:33,-28462.482187288166,-39251.46698235711,15681.709195589188
POLAR,2025-06-30 03:25:33,-28415.724362348014,-39553.20182895278,16891.059758931537
POLAR,2025-06-30 03:35:33,-28339.195021165215,-39813.49443534937,18082.712496552507
POLAR,2025-06-30 03:45:33,-28233.92093544203,-40033.401998705565,19256.022418501314
POLAR,2025-06-30 03:55:33,-28100.864133754312,-40213.914206076326,20410.382312870017
POLAR,2025-06-30 04:05:33,-27940.927633611518,-40355.95841503081,21545.216715938423
POLAR,2025-06-30 04:15:33,-27754.960577907885,-40460.40433327894,22659.976634735584
POLAR,2025-06-30 04:25:33,-27543.762851282732,-40528.06825292871,23754.13489985032
POLAR,2025-06-30 04:35:33,-27308.089241507787,-40559.716888366245,24827.182046912254
POLAR,2025-06-30 04:45:33,-27048.6532021279,-40556.07086100951,25878.622641807604
POLAR,2025-06-30 04:55:33,-26766.130265229785,-40517.80786904451,26907.971978219623
POLAR,2025-06-30 05:05:33,-26461.161146791197,-40445.56557594752,27914.753086898658
POLAR,2025-06-30 05:15:33,-26134.354581704312,-40339.94424759989,28898.494005627428
POLAR,2025-06-30 05:25:33,-25786.28992119965,-40201.509164601914,29858.72526505074
POLAR,2025-06-30 05:35:33,-25417.51952128043,-40030.79283334248,30794.977552834796
POLAR,2025-06-30 05:45:33,-25028.570947645963,-39828.29701697081,31706.7795225819
POLAR,2025-06-30 05:55:33,-24619.949019878997,-39594.49460510164,32593.65571830508
POLAR,2025-06-30 06:05:33,-24192.137715108198,-39329.83133934896,33455.12458842721
POLAR,2025-06-30 06:15:33,-23745.601949641812,-39034.72741000123,34290.69656586909
POLAR,2025-06-30 06:25:33,-23280.78925522174,-38709.57893789499,35099.87219285019
POLAR,2025-06-30 06:35:33,-22798.131365341593,-38354.75935427984,35882.1402706225
POLAR,2025-06-30 06:45:33,-22298.045725835796,-37970.620690580254,36636.97601554447
POLAR,2025-06-30 06:55:33,-21780.936943288358,-37557.49478904675,37363.83920372675
POLAR,2025-06-30 07:05:33,-21247.198183931072,-37115.69444480673,38062.17228698001
POLAR,2025-06-30 07:15:33,-20697.212535508264,-36645.51448922896,38731.39846297969
POLAR,2025-06-30 07:25:33,-20131.354344184587,-36147.23282431164,39370.91968246707
POLAR,2025-06-30 07:35:33,-19549.990538676982,-35621.111417598244,39980.11457591182
POLAR,2025-06-30 07:45:33,-18953.481953865135,-35067.39726721179,40558.33628138918
INMARSAT 3-F1,2025-06-29 07:55:33,20499.05786895774,-36320.62480487482,-6876.38128500826
INMARSAT 3-F1,2025-06-29 08:05:33,22071.32308594111,-35366.91196088493,-6980.473282647576
INMARSAT 3-F1,2025-06-29 08:15:33,23601.658582295866,-34346.01136182014,-7071.303976833416
INMARSAT 3-F1,2025-06-29 08:25:33,25087.157186573437,-33259.862532229105,-7148.700811772618
INMARSAT 3-F1,2025-06-29 08:35:33,26524.996766455868,-32110.528751588943,-7212.516711564969
INMARSAT 3-F1,2025-06-29 08:45:33,27912.44556466834,-30900.1931544701,-7262.630358473827
INMARSAT 3-F1,2025-06-29 08:55:33,29246.86736529047,-29631.154605477812,-7298.9464228232255
INMARSAT 3-F1,2025-06-29 09:05:33,30525.72648084669,-28305.8233566272,-7321.395744091378
INMARSAT 3-F1,2025-06-29 09:15:33,31746.59255100797,-26926.71649507388,-7329.935462858839
INMARSAT 3-F1,2025-06-29 09:25:33,32907.14514369199,-25496.453189912678,-7324.54910335688
INMARSAT 3-F1,2025-06-29 09:35:33,34005.17815052546,-24017.749746212645,-7305.246606455298
INMARSAT 3-F1,2025-06-29 09:45:33,35038.60396783499,-22493.414476098656,-7272.064313009251
INMARSAT 3-F1,2025-06-29 09:55:33,36005.45745575085,-20926.342395888616,-7225.064897584359
INMARSAT 3-F1,2025-06-29 10:05:33,36903.899668911436,-19319.509757214644,-7164.337252578975
INMARSAT 3-F1,2025-06-29 10:15:33,37732.221357799936,-17675.968407913184,-7089.996322136459
INMARSAT 3-F1,2025-06-29 10:25:33,38488.846186036695,-15998.840092758739,-7002.182890932191
INMARSAT 3-F1,2025-06-29 10:35:33,39172.333768020755,-14291.310488843095,-6901.063318688103
INMARSAT 3-F1,2025-06-29 10:45:33,39781.382401696035,-12556.623208673915,-6786.82922990701
INMARSAT 3-F1,2025-06-29 10:55:33,40314.83155426827,-10798.073669887766,-6659.697155183938
INMARSAT 3-F1,2025-06-29 11:05:33,40771.664082898365,-9019.002865434086,-6519.908125498912
INMARSAT 3-F1,2025-06-29 11:15:33,41151.008186073224,-7222.791045709417,-6367.727220215316
INMARSAT 3-F1,2025-06-29 11:25:33,41452.1390817984,-5412.851324441777,-6203.443069593619
INMARSAT 3-F1,2025-06-29 11:35:33,41674.48040929353,-3592.623220117361,-6027.367312714464
INMARSAT 3-F1,2025-06-29 11:45:33,41817.60535133498,-1765.566145047419,-5839.834011788246
INMARSAT 3-F1,2025-06-29 11:55:33,41881.23747492688,64.84714588008346,-5641.1990239103225
INMARSAT 3-F1,2025-06-29 12:05:33,41865.25128847416,1895.137134441158,-5431.839331400574
INMARSAT 3-F1,2025-06-29 12:15:33,41769.67251416746,3721.8241340912446,-5212.152331944973
INMARSAT 3-F1,2025-06-29 12:25:33,41594.678074801086,5541.434888365612,-4982.555089832668
INMARSAT 3-F1,2025-06-29 12:35:33,41340.59579477815,7350.5091602808525,-4743.483549657242
INMARSAT 3-F1,2025-06-29 12:45:33,41007.9038155844,9145.606300362497,-4495.391713922255
INMARSAT 3-F1,2025-06-29 12:55:33,40597.22972654393,10923.311780914339,-4238.750786062016
INMARSAT 3-F1,2025-06-29 13:05:33,40109.34941219993,12680.243684201396,-3974.0482804554586
INMARSAT 3-F1,2025-06-29 13:15:33,39545.18561820158,14413.05913224972,-3701.7871010758163
INMARSAT 3-F1,2025-06-29 13:25:33,38905.80623809205,16118.460646109686,-3422.484590481595
INMARSAT 3-F1,2025-06-29 13:35:33,38192.42232395256,17793.20242243133,-3136.671550913092
INMARSAT 3-F1,2025-06-29 13:45:33,37406.38582433696,19434.09651546702,-2844.891239314752
INMARSAT 3-F1,2025-06-29 13:55:33,36549.18705350176,21038.018912627853,-2547.6983381577884
INMARSAT 3-F1,2025-06-29 14:05:33,35622.451896417726,22601.915491994976,-2245.6579039864096
INMARSAT 3-F1,2025-06-29 14:15:33,34627.93875456404,24122.80785035402,-1939.344295657449
INMARSAT 3-F1,2025-06-29 14:25:33,33567.53523802583,25597.798990515752,-1629.3400842871602
INMARSAT 3-F1,2025-06-29 14:35:33,32443.25460990782,27024.07885694212,-1316.2349469572628
INMARSAT 3-F1,2025-06-29 14:45:33,31257.23198951831,28398.929709015276,-1000.624546267799
INMARSAT 3-F1,2025-06-29 14:55:33,30011.720321332512,29719.731321462186,-683.1093978575004
INMARSAT 3-F1,2025-06-29 15:05:33,28709.086117136747,30983.96600185706,-364.29372803827596
INMARSAT 3-F1,2025-06-29 15:15:33,27351.804979239965,32189.223415401822,-44.784323715706755
INMARSAT 3-F1,2025-06-29 15:25:33,25942.456913069414,33333.20520754419,274.810623213711
INMARSAT 3-F1,2025-06-29 15:35:33,24483.72143791487,34413.72941534425,593.882674781937
INMARSAT 3-F1,2025-06-29 15:45:33,22978.372504915973,35428.73465895018,911.8243069681148
INMARSAT 3-F1,2025-06-29 15:55:33,21429.273231923762,36376.28410483714,1228.0300685914615
INMARSAT 3-F1,2025-06-29 16:05:33,19839.370465060416,37254.56919302697,1541.8977368518051
INMARSAT 3-F1,2025-06-29 16:15:33,18211.689177332442,38061.913120821744,1852.8294672922696
INMARSAT 3-F1,2025-06-29 16:25:33,16549.32671485781,38796.77407613414,2160.2329359651103
INMARSAT 3-F1,2025-06-29 16:35:33,14855.446901674391,39457.74821391574,2463.5224715928175
INMARSAT 3-F1,2025-06-29 16:45:33,13133.274014330338,40043.57236970884,2762.1201755314164
INMARSAT 3-F1,2025-06-29 16:55:33,11386.086637794873,40553.12650482202,3055.4570273627037
INMARSAT 3-F1,2025-06-29 17:05:33,9617.21141441872,40985.435878171724,3342.973973966476
INMARSAT 3-F1,2025-06-29 17:15:33,7830.016697946843,41339.672940341836,3624.122999952423
INMARSAT 3-F1,2025-06-29 17:25:33,6027.906124796641,41615.158945954296,3898.368177363958
INMARSAT 3-F1,2025-06-29 17:35:33,4214.312114960343,41811.365281002836,4165.186692604129
INMARSAT 3-F1,2025-06-29 17:45:33,2392.689315078068,41927.9145023476,4424.069848575241
INMARSAT 3-F1,2025-06-29 17:55:33,566.5079963618655,41964.581087136336,4674.524040069539
INMARSAT 3-F1,2025-06-29 18:05:33,-1260.752579853254,41921.291890489476,4916.0717004985245
INMARSAT 3-F1,2025-06-29 18:15:33,-3085.6108160629906,41798.12631036204,5148.2522181028635
INMARSAT 3-F1,2025-06-29 18:25:33,-4904.589439158605,41595.31615907158,5370.622819842242
INMARSAT 3-F1,2025-06-29 18:35:33,-6714.222154605738,41313.245241568264,5582.759421227419
INMARSAT 3-F1,2025-06-29 18:45:33,-8511.060281357475,40952.448641097624,5784.25744042158
INMARSAT 3-F1,2025-06-29 18:55:33,-10291.679354505624,40513.61171350119,5974.732575007917
INMARSAT 3-F1,2025-06-29 19:05:33,-12052.68568285776,39997.568791966805,6153.821539893022
INMARSAT 3-F1,2025-06-29 19:15:33,-13790.722848593461,39405.30160463789,6321.182764891501
INMARSAT 3-F1,2025-06-29 19:25:33,-15502.47813635166,38737.937408045946,6476.4970506144255
INMARSAT 3-F1,2025-06-29 19:35:33,-17184.688879274803,37996.74683986422,6619.468181384839
INMARSAT 3-F1,2025-06-29 19:45:33,-18834.148709232515,37183.141495248645,6749.823493927437
INMARSAT 3-F1,2025-06-29 19:55:33,-20447.71369962997,36298.6712311717,6867.314400778484
INMARSAT 3-F1,2025-06-29 20:05:33,-22022.308388260666,35345.02120416435,6971.716867330143
INMARSAT 3-F1,2025-06-29 20:15:33,-23554.93166868978,34324.00864710344,7062.831841596165
INMARSAT 3-F1,2025-06-29 20:25:33,-25042.66253858929,33237.57939133451,7140.485635850433
INMARSAT 3-F1,2025-06-29 20:35:33,-26482.665693798233,32087.804140907065,7204.530259390542
INMARSAT 3-F1,2025-06-29 20:45:33,-27872.196957244338,30876.874506148208,7254.843701776736
INMARSAT 3-F1,2025-06-29 20:55:33,-29208.608532056325,29607.098804382218,7291.330165994637
INMARSAT 3-F1,2025-06-29 21:05:33,-30489.354068694927,28280.8976359646,7313.920251091387
INMARSAT 3-F1,2025-06-29 21:15:33,-31711.9935361825,26900.799244348626,7322.57108393498
INMARSAT 3-F1,2025-06-29 21:25:33,-32874.19788818083,25469.434669022758,7317.266399849841
INMARSAT 3-F1,2025-06-29 21:35:33,-33973.75351434834,23989.53270140423,7298.016571979178
INMARSAT 3-F1,2025-06-29 21:45:33,-35008.56646902306,22463.914652826083,7264.858589336186
INMARSAT 3-F1,2025-06-29 21:55:33,-35976.66646855571,20895.48894544257,7217.855983598397
INMARSAT 3-F1,2025-06-29 22:05:33,-36876.21065089625,19287.24553435768,7157.0987047240005
INMARSAT 3-F1,2025-06-29 22:15:33,-37705.48709619784,17642.25015765243,7082.702944844976
INMARSAT 3-F1,2025-06-29 22:25:33,-38462.918053338515,15963.638525843358,6994.810915634544
INMARSAT 3-F1,2025-06-29 22:35:33,-39147.06297747804,14254.610245006508,6893.590570028625
INMARSAT 3-F1,2025-06-29 22:45:33,-39756.62125259437,12518.422708978254,6779.235277953894
INMARSAT 3-F1,2025-06-29 22:55:33,-40290.434657358055,10758.384859694359,6651.963452502436
INMARSAT 3-F1,2025-06-29 23:05:33,-40747.4895564873,8977.850850405712,6512.018128081603
INMARSAT 3-F1,2025-06-29 23:15:33,-41126.91881348982,7180.213624189816,6359.666491388753
INMARSAT 3-F1,2025-06-29 23:25:33,-41428.003421285626,5368.898420244396,6195.199366154086
INMARSAT 3-F1,2025-06-29 23:35:33,-41650.1738477513,3547.3562206121505,6018.930652683639
INMARSAT 3-F1,2025-06-29 23:45:33,-41793.011093798326,1719.0571500788878,5831.196723322986
INMARSAT 3-F1,2025-06-29 23:55:33,-41856.247462166335,-112.51615794432834,5632.355775046815
INMARSAT 3-F1,2025-06-30 00:05:33,-41839.767035685,-1943.87521669853,5422.787140462323
INMARSAT 3-F1,2025-06-30 00:15:33,-41743.60586433124,-3771.5323496145465,5202.890558593798
INMARSAT 3-F1,2025-06-30 00:25:33,-41567.951860979316,-5592.007349277054,4973.085406892049
INMARSAT 3-F1,2025-06-30 00:35:33,-41313.14440631412,-7401.834118923308,4733.809895986235
INMARSAT 3-F1,2025-06-30 00:45:33,-40979.67366394281,-9197.56728373437,4485.520228764998
INMARSAT 3-F1,2025-06-30 00:55:33,-40568.17960730725,-10975.788759187784,4228.689725441097
INMARSAT 3-F1,2025-06-30 01:05:33,-40079.450760548505,-12733.114263913265,3963.8079163162133
INMARSAT 3-F1,2025-06-30 01:15:33,-39514.422656049275,-14466.19976452847,3691.379604022329
INMARSAT 3-F1,2025-06-30 01:25:33,-38874.17601188306,-16171.747840245016,3411.923897071655
INMARSAT 3-F1,2025-06-30 01:35:33,-38159.934632985605,-17846.513955029306,3125.9732165986975
INMARSAT 3-F1,2025-06-30 01:45:33,-37373.063040348985,-19487.31262545537,2834.072278226195
INMARSAT 3-F1,2025-06-30 01:55:33,-36515.06383307238,-21091.023472544475,2536.777051030287
INMARSAT 3-F1,2025-06-30 02:05:33,-35587.57478860371,-22654.597146146665,2234.653695620127
INMARSAT 3-F1,2025-06-30 02:15:33,-34592.36570700291,-24175.061110683448,1928.2774833832177
INMARSAT 3-F1,2025-06-30 02:25:33,-33531.33500552347,-25649.525281380036,1618.2316989787107
INMARSAT 3-F1,2025-06-30 02:35:33,-32406.50607028401,-27075.187500405693,1305.1065281890499
INMARSAT 3-F1,2025-06-30 02:45:33,-31220.02337223455,-28449.338842688943,989.4979332630214
INMARSAT 3-F1,2025-06-30 02:55:33,-29974.14835509361,-29769.368741476846,672.0065179027577
INMARSAT 3-F1,2025-06-30 03:05:33,-28671.25510328038,-31032.769924154007,353.23638406185046
INMARSAT 3-F1,2025-06-30 03:15:33,-27313.825798338632,-32237.14314912644,33.79398273260762
INMARSAT 3-F1,2025-06-30 03:25:33,-25904.445972679117,-33380.20173503682,-285.7130390931864
INMARSAT 3-F1,2025-06-30 03:35:33,-24445.799569854946,-34459.7758739573,-604.6769931029144
INMARSAT 3-F1,2025-06-30 03:45:33,-22940.66382091417,-35473.81672064582,-922.491303796143
INMARSAT 3-F1,2025-06-30 03:55:33,-21391.90394672033,-36420.40025037375,-1238.551659892727
INMARSAT 3-F1,2025-06-30 04:05:33,-19802.46769639941,-37297.7308783084,-1552.2571608459314
INMARSAT 3-F1,2025-06-30 04:15:33,-18175.379732400623,-38104.14483386361,-1863.0114563054378
INMARSAT 3-F1,2025-06-30 04:25:33,-16513.735872883753,-38838.11328393038,-2170.223876391588
INMARSAT 3-F1,2025-06-30 04:35:33,-14820.697202430052,-39498.24519935469,-2473.3105506641955
INMARSAT 3-F1,2025-06-30 04:45:33,-13099.484062228692,-40083.28995955241,-2771.69551369514
INMARSAT 3-F1,2025-06-30 04:55:33,-11353.369931205714,-40592.13969059511,-3064.811795181649
INMARSAT 3-F1,2025-06-30 05:05:33,-9585.675209586969,-41023.8313326686,-3352.102492571113
INMARSAT 3-F1,2025-06-30 05:15:33,-7799.760916711912,-41377.548433247466,-3633.0218242033848
INMARSAT 3-F1,2025-06-30 05:25:33,-5999.022314908331,-41652.62266289374,-3907.0361610168925
INMARSAT 3-F1,2025-06-30 05:35:33,-4186.882471469149,-41848.53505106856,-4173.625034906741
INMARSAT 3-F1,2025-06-30 05:45:33,-2366.7857707369453,-41964.91693989058,-4432.282121870496
INMARSAT 3-F1,2025-06-30 05:55:33,-542.191388561964,-42001.55065426808,-4682.516198125372
INMARSAT 3-F1,2025-06-30 06:05:33,1283.433258803161,-41958.3698873832,-4923.852067433636
INMARSAT 3-F1,2025-06-30 06:15:33,3106.619079014315,-41835.45980100188,-5155.831457927721
INMARSAT 3-F1,2025-06-30 06:25:33,4923.9018690061275,-41633.05684062141,-5378.013886785461
INMARSAT 3-F1,2025-06-30 06:35:33,6731.828869129828,-41351.5482659816,-5589.977491165659
INMARSAT 3-F1,2025-06-30 06:45:33,8526.965293959493,-40991.471397975205,-5791.319823878247
INMARSAT 3-F1,2025-06-30 06:55:33,10305.900827512918,-40553.51258352821,-5981.658612328868
INMARSAT 3-F1,2025-06-30 07:05:33,12065.256070971807,-40038.5058804996,-6160.632479346357
INMARSAT 3-F1,2025-06-30 07:15:33,13801.688930834585,-39447.431465188965,-6327.901624571319
INMARSAT 3-F1,2025-06-30 07:25:33,15511.90093576887,-38781.413765500416,-6483.14846515995
INMARSAT 3-F1,2025-06-30 07:35:33,17192.64347022682,-38041.719323418576,-6626.078234612329
INMARSAT 3-F1,2025-06-30 07:45:33,18840.723913857346,-37229.754390622445,-6756.419538673245
USA 119,2025-06-29 07:55:33,6026.5300583465705,1829.612310575076,-3682.173704347371
USA 119,2025-06-29 08:05:33,5714.185869600945,4001.0974873369923,266.97472213801024
